"GEO_ID","id",
"NAME","Geographic Area Name",
"DP02_0001E","Estimate!!HOUSEHOLDS BY TYPE!!Total households",
"DP02_0002E","Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Family households (families)",
"DP02_0003E","Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!With own children of the householder under 18 years",
"DP02_0004E","Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Married-couple family",
"DP02_0005E","Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Married-couple family!!With own children of the householder under 18 years",
"DP02_0006E","Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Male householder no wife present family",
"DP02_0007E","Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Male householder no wife present family!!With own children of the householder under 18 years",
"DP02_0008E","Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Female householder no husband present family",
"DP02_0009E","Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Female householder no husband present family!!With own children of the householder under 18 years",
"DP02_0010E","Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Nonfamily households",
"DP02_0011E","Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Nonfamily households!!Householder living alone",
"DP02_0012E","Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Nonfamily households!!Householder living alone!!65 years and over",
"DP02_0013E","Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people under 18 years",
"DP02_0014E","Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people 65 years and over",
"DP02_0015E","Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Average household size",
"DP02_0016E","Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Average family size",

